GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,GAME_DATE_EST
42100405,1610612738,BOS,Boston,1629057,Robert Williams III,Robert,C,,30,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,2.0,10.0,11.0,2022-06-13
42100405,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,G,,44,5.0,18.0,0.278,0.0,5.0,0.0,8.0,10.0,0.8,3.0,6.0,9.0,4.0,1.0,0.0,5.0,2.0,18.0,-19.0,2022-06-13
42100405,1610612738,BOS,Boston,203935,Marcus Smart,Marcus,G,,40,7.0,15.0,0.467,3.0,6.0,0.5,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,0.0,4.0,4.0,20.0,-9.0,2022-06-13
42100405,1610612738,BOS,Boston,1628401,Derrick White,Derrick,,,21,0.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,-13.0,2022-06-13
42100405,1610612738,BOS,Boston,1629684,Grant Williams,Grant,,,16,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,3.0,-18.0,2022-06-13
42100405,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,5,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022-06-13
42100405,1610612738,BOS,Boston,1629752,Juwan Morgan,Juwan,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2022-06-13
42100405,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2022-06-13
42100405,1610612738,BOS,Boston,203917,Nik Stauskas,Nik,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2022-06-13
42100405,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2022-06-13
42100405,1610612738,BOS,Boston,1630174,Aaron Nesmith,Aaron,,,1,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2022-06-13
42100405,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,43,12.0,23.0,0.522,0.0,6.0,0.0,2.0,3.0,0.667,1.0,12.0,13.0,2.0,1.0,1.0,0.0,2.0,26.0,12.0,2022-06-13
42100405,1610612744,GSW,Golden State,203490,Otto Porter Jr.,Otto,F,,15,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,2022-06-13
42100405,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,C,,35,3.0,6.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,6.0,1.0,0.0,2.0,6.0,8.0,11.0,2022-06-13
42100405,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,40,7.0,14.0,0.5,5.0,11.0,0.455,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,4.0,21.0,13.0,2022-06-13
42100405,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,37,7.0,22.0,0.318,0.0,9.0,0.0,2.0,3.0,0.667,0.0,4.0,4.0,8.0,2.0,0.0,1.0,2.0,16.0,15.0,2022-06-13
42100405,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,,,17,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,5.0,2.0,12.0,2022-06-13
42100405,1610612744,GSW,Golden State,1627780,Gary Payton II,Gary,,,26,6.0,8.0,0.75,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,0.0,3.0,0.0,0.0,3.0,15.0,16.0,2022-06-13
42100405,1610612744,GSW,Golden State,2738,Andre Iguodala,Andre,,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-4.0,2022-06-13
42100405,1610612744,GSW,Golden State,1629673,Jordan Poole,Jordan,,,14,4.0,8.0,0.5,3.0,6.0,0.5,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,2.0,2022-06-13
42100405,1610612744,GSW,Golden State,202357,Nemanja Bjelica,Nemanja,,,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,2022-06-13
42100405,1610612744,GSW,Golden State,1627814,Damion Lee,Damion,,,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2022-06-13
42100405,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2022-06-13
42100405,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,Jonathan,,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2022-06-13
42100405,1610612744,GSW,Golden State,1629308,Juan Toscano-Anderson,Juan,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,2022-06-13
42100404,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,43,7.0,17.0,0.412,2.0,6.0,0.333,1.0,2.0,0.5,3.0,13.0,16.0,2.0,1.0,0.0,2.0,2.0,17.0,20.0,2022-06-10
42100404,1610612744,GSW,Golden State,203490,Otto Porter Jr.,Otto,F,,14,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,2022-06-10
42100404,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,C,,33,1.0,7.0,0.143,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,8.0,4.0,0.0,2.0,3.0,2.0,0.0,2022-06-10
42100404,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,41,7.0,17.0,0.412,4.0,10.0,0.4,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,18.0,2.0,2022-06-10
42100404,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,41,14.0,26.0,0.538,7.0,14.0,0.5,8.0,9.0,0.889,2.0,8.0,10.0,4.0,0.0,0.0,5.0,3.0,43.0,11.0,2022-06-10
42100404,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,,,28,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,2.0,1.0,1.0,3.0,3.0,6.0,21.0,2022-06-10
42100404,1610612744,GSW,Golden State,1627780,Gary Payton II,Gary,,,10,2.0,3.0,0.667,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,-1.0,2022-06-10
42100404,1610612744,GSW,Golden State,1629673,Jordan Poole,Jordan,,,21,6.0,13.0,0.462,2.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,2.0,2022-06-10
42100404,1610612744,GSW,Golden State,202357,Nemanja Bjelica,Nemanja,,,9,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,2022-06-10
42100404,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,43,8.0,23.0,0.348,4.0,8.0,0.5,3.0,5.0,0.6,3.0,8.0,11.0,6.0,1.0,3.0,6.0,3.0,23.0,1.0,2022-06-10
42100404,1610612738,BOS,Boston,201143,Al Horford,Al,F,,28,2.0,6.0,0.333,2.0,6.0,0.333,2.0,2.0,1.0,0.0,6.0,6.0,4.0,0.0,1.0,1.0,3.0,8.0,-11.0,2022-06-10
42100404,1610612738,BOS,Boston,1629057,Robert Williams III,Robert,C,,31,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,4.0,8.0,12.0,4.0,1.0,2.0,0.0,0.0,7.0,6.0,2022-06-10
42100404,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,G,,40,9.0,19.0,0.474,2.0,6.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,2.0,1.0,0.0,2.0,5.0,21.0,0.0,2022-06-10
42100404,1610612738,BOS,Boston,203935,Marcus Smart,Marcus,G,,40,7.0,18.0,0.389,3.0,9.0,0.333,1.0,1.0,1.0,2.0,2.0,4.0,5.0,4.0,0.0,2.0,2.0,18.0,-17.0,2022-06-10
42100404,1610612738,BOS,Boston,1628401,Derrick White,Derrick,,,36,4.0,12.0,0.333,3.0,5.0,0.6,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,16.0,-19.0,2022-06-10
42100404,1610612738,BOS,Boston,1629684,Grant Williams,Grant,,,13,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,-10.0,2022-06-10
42100404,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,10,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2022-06-10
42100403,1610612744,GSW,Golden State,203952,Andrew Wiggins,Andrew,F,,40,7.0,16.0,0.438,1.0,6.0,0.167,3.0,4.0,0.75,1.0,6.0,7.0,2.0,2.0,2.0,3.0,4.0,18.0,-16.0,2022-06-08
42100403,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,35,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,6.0,2.0,-13.0,2022-06-08
42100403,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,C,,17,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,0.0,0.0,3.0,3.0,6.0,-7.0,2022-06-08
42100403,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,39,7.0,17.0,0.412,5.0,13.0,0.385,6.0,6.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,25.0,-3.0,2022-06-08
42100403,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,37,12.0,22.0,0.545,6.0,11.0,0.545,1.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,3.0,4.0,31.0,-14.0,2022-06-08
42100403,1610612744,GSW,Golden State,1627780,Gary Payton II,Gary,,,11,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,-13.0,2022-06-08
